date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2010-01-04,1477,718523,43466991,60.6,61.0,60.2,60.2,-0.4,317
2010-01-05,1477,647596,39184057,60.2,60.9,60.2,60.3,0.1,445
2010-01-06,1477,762100,46224000,60.4,60.9,60.1,60.8,0.5,379
2010-01-07,1477,1185804,71507882,60.9,60.9,59.8,59.8,-1.0,474
2010-01-08,1477,564030,33807815,59.8,60.3,59.8,59.8,0.0,280
2010-01-11,1477,538972,32444312,60.3,60.3,59.9,60.2,0.4,305
2010-01-12,1477,721039,43076833,60.2,60.3,59.5,59.7,-0.5,368
2010-01-13,1477,342263,20404656,59.5,60.0,59.3,59.8,0.1,209
2010-01-14,1477,324000,19348400,59.6,59.9,59.6,59.8,0.0,186
2010-01-15,1477,413529,24820230,60.0,60.2,59.9,59.9,0.1,212
2010-01-18,1477,452998,27303478,60.0,60.5,59.8,60.5,0.6,265
2010-01-19,1477,1382954,84482617,60.6,61.7,60.6,60.7,0.2,643
2010-01-20,1477,719240,43599366,60.9,60.9,60.2,60.6,-0.1,349
2010-01-21,1477,772709,46388212,60.4,60.5,59.6,59.8,-0.8,354
2010-01-22,1477,860344,50801234,59.3,59.4,58.8,58.9,-0.9,388
2010-01-25,1477,387147,22866301,58.6,59.9,58.3,59.0,0.1,244
2010-01-26,1477,647357,37775241,58.8,59.5,57.7,57.7,-1.3,369
2010-01-27,1477,609717,35487566,58.0,59.0,57.5,57.5,-0.2,385
2010-01-28,1477,474280,28015220,59.0,59.8,58.1,59.0,1.5,273
2010-01-29,1477,445300,26167750,58.8,59.3,58.1,59.0,0.0,222
2010-02-01,1477,385664,22746307,59.2,59.2,58.8,58.9,-0.1,156
2010-02-02,1477,256200,15040440,59.2,59.2,58.3,58.3,-0.6,162
2010-02-03,1477,321098,18763082,58.3,59.0,58.0,58.7,0.4,144
2010-02-04,1477,151443,8880301,58.7,59.0,58.5,58.5,-0.2,100
2010-02-05,1477,792544,45880824,58.0,58.3,57.5,57.5,-1.0,339
2010-02-06,1477,242649,13950642,57.6,58.0,57.0,57.8,0.3,141
2010-02-08,1477,237148,13674465,57.8,57.8,57.3,57.8,0.0,147
2010-02-09,1477,238491,13942069,57.7,59.0,57.7,59.0,1.2,127
2010-02-10,1477,460386,27305066,59.0,59.6,59.0,59.2,0.2,189
2010-02-22,1477,296736,17699570,59.9,59.9,59.3,59.6,0.4,139
2010-02-23,1477,183462,10923733,59.6,59.8,59.2,59.8,0.2,106
2010-02-24,1477,432183,25879642,59.7,60.0,59.7,59.8,0.0,195
2010-02-25,1477,352800,21140900,60.0,60.1,59.6,59.9,0.1,192
2010-02-26,1477,1045664,63621470,60.5,61.4,60.5,60.5,0.6,516
2010-03-01,1477,757571,46112756,60.5,61.2,60.4,60.8,0.3,297
2010-03-02,1477,997134,61200997,60.9,61.6,60.9,61.5,0.7,405
2010-03-03,1477,2070641,130370143,61.8,64.3,61.5,63.4,1.9,1061
2010-03-04,1477,4934935,324178608,64.5,67.6,64.5,67.5,4.1,2146
2010-03-05,1477,2727873,185029624,68.2,69.0,67.0,67.0,-0.5,1256
2010-03-08,1477,1566798,106188020,68.0,68.5,67.1,67.6,0.6,773
2010-03-09,1477,1048158,70408486,67.6,67.9,66.7,67.2,-0.4,697
2010-03-10,1477,820444,55277277,67.2,67.9,67.1,67.1,-0.1,549
2010-03-11,1477,1064300,71037100,67.1,67.3,66.3,66.5,-0.6,560
2010-03-12,1477,1162200,78317938,66.6,68.4,66.4,67.3,0.8,595
2010-03-15,1477,613907,41320069,67.5,67.7,67.0,67.2,-0.1,317
2010-03-16,1477,1375467,93862656,67.2,68.8,67.2,68.4,1.2,660
2010-03-17,1477,4463508,317772714,69.1,73.1,69.1,72.4,4.0,2129
2010-03-18,1477,2005798,146834454,72.3,74.3,71.9,73.0,0.6,1309
2010-03-19,1477,858250,62084096,72.5,73.8,71.6,71.8,-1.2,567
2010-03-22,1477,889991,63993652,71.8,72.7,71.0,72.4,0.6,530
2010-03-23,1477,1301993,95162693,72.5,74.1,71.6,71.6,-0.8,700
2010-03-24,1477,539583,38974656,72.0,72.8,71.9,72.0,0.4,315
2010-03-25,1477,409119,29289905,71.6,72.5,71.1,71.6,-0.4,269
2010-03-26,1477,340371,24463937,72.0,72.4,71.2,71.7,0.1,215
2010-03-29,1477,386171,27998545,72.6,73.0,72.0,72.6,0.9,247
2010-03-30,1477,486222,35057835,72.8,72.9,71.7,71.8,-0.8,280
2010-03-31,1477,457668,32884959,71.8,72.1,71.5,71.9,0.1,237
2010-04-01,1477,591718,42447734,71.9,72.2,71.5,71.7,-0.2,325
2010-04-02,1477,293451,21052236,72.2,72.4,71.5,71.7,0.0,156
2010-04-06,1477,990730,70943954,73.0,73.0,70.6,70.9,-0.8,467
2010-04-07,1477,989975,69590750,71.0,71.0,70.0,70.0,-0.9,482
2010-04-08,1477,1197177,85037829,70.9,71.5,70.5,71.2,1.2,608
2010-04-09,1477,505357,35995695,71.2,71.7,70.6,71.5,0.3,333
2010-04-12,1477,680698,48118686,71.5,71.5,70.2,70.8,-0.7,364
2010-04-13,1477,635817,44906759,70.6,70.9,70.4,70.5,-0.3,319
2010-04-14,1477,588416,41599418,70.6,71.0,70.4,70.7,0.2,277
2010-04-15,1477,475934,33940073,70.9,71.6,70.9,71.6,0.9,253
2010-04-16,1477,492094,35061021,71.6,71.6,70.9,71.0,-0.6,293
2010-04-19,1477,1205400,85143658,70.9,71.6,70.0,70.4,-0.6,632
2010-04-20,1477,920500,65480750,70.9,71.5,70.9,71.2,0.8,437
2010-04-21,1477,914848,65817638,71.5,72.4,71.3,71.5,0.3,470
2010-04-22,1477,245499,17507228,71.7,71.9,71.1,71.3,-0.2,161
2010-04-23,1477,303653,21689986,71.6,71.7,71.2,71.7,0.4,205
2010-04-26,1477,581176,41736814,72.0,72.1,71.6,71.7,0.0,295
2010-04-27,1477,836421,60388590,71.9,72.5,71.7,72.2,0.5,499
2010-04-28,1477,356200,25523599,71.8,72.0,71.1,71.8,-0.4,227
2010-04-29,1477,1983592,146752723,72.0,75.0,71.8,74.3,2.5,965
2010-04-30,1477,981080,72119177,75.0,75.0,72.1,72.3,-2.0,519
2010-05-03,1477,486664,35141171,71.8,73.0,71.7,72.1,-0.2,251
2010-05-04,1477,444648,32350604,73.5,73.5,72.2,73.0,0.9,225
2010-05-05,1477,940349,67013452,72.0,72.0,70.7,71.1,-1.9,446
2010-05-06,1477,765347,53972837,71.0,71.1,70.1,70.1,-1.0,361
2010-05-07,1477,1352171,94770975,68.8,72.2,68.5,71.8,1.7,600
2010-05-10,1477,487600,34940839,72.2,72.2,71.4,71.6,-0.2,197
2010-05-11,1477,572463,41132936,72.0,72.2,71.5,71.5,-0.1,243
2010-05-12,1477,348249,24820177,71.5,71.7,70.7,71.0,-0.5,239
2010-05-13,1477,522538,37123850,71.3,71.5,70.8,71.2,0.2,315
2010-05-14,1477,286514,20430904,71.0,71.5,71.0,71.5,0.3,124
2010-05-17,1477,281552,19910092,71.2,71.2,70.6,70.7,-0.8,151
2010-05-18,1477,490347,34569737,71.0,71.0,70.2,70.2,-0.5,240
2010-05-19,1477,719609,51335948,70.5,72.0,70.4,71.5,1.3,416
2010-05-20,1477,450300,31982800,71.6,71.6,70.9,71.2,-0.3,230
2010-05-21,1477,1012640,70909067,70.0,70.5,69.5,70.0,-1.2,422
2010-05-24,1477,284010,20038020,70.2,71.0,70.2,70.9,0.9,155
2010-05-25,1477,939800,65644400,70.5,70.5,69.4,69.6,-1.3,467
2010-05-26,1477,579000,40353900,69.0,70.2,69.0,69.9,0.3,231
2010-05-27,1477,740225,51997062,69.7,71.3,69.1,70.5,0.6,235
2010-05-28,1477,674500,48010999,71.0,71.7,70.8,70.9,0.4,290
2010-05-31,1477,812608,58630676,71.3,73.9,71.2,72.3,1.4,320
2010-06-01,1477,233000,16753600,72.6,72.6,71.5,71.6,-0.7,127
2010-06-02,1477,279059,19910793,71.6,71.8,71.0,71.1,-0.5,138
2010-06-03,1477,323086,23014549,71.2,71.6,71.1,71.2,0.1,153
2010-06-04,1477,229039,16361492,71.3,71.7,71.2,71.3,0.1,115
2010-06-07,1477,270250,19067324,70.5,70.9,70.4,70.8,-0.5,158
2010-06-08,1477,220047,15630031,70.8,71.2,70.8,71.2,0.4,127
2010-06-09,1477,307402,21959420,71.3,72.0,70.6,71.1,-0.1,177
2010-06-10,1477,162001,11585572,71.2,71.8,71.2,71.4,0.3,93
2010-06-11,1477,595061,43242122,71.8,74.0,71.8,72.4,1.0,293
2010-06-14,1477,732593,53932219,74.0,74.0,73.0,73.9,1.5,358
2010-06-15,1477,649473,47938554,73.9,74.0,73.1,74.0,0.1,281
2010-06-17,1477,1092075,81898944,74.1,75.8,74.0,75.3,1.3,576
2010-06-18,1477,612083,46074972,76.0,76.0,74.6,75.6,0.3,322
2010-06-21,1477,1777165,136949684,76.0,77.9,76.0,77.7,2.1,802
2010-06-22,1477,1996945,155672657,77.8,78.5,77.0,77.0,-0.7,661
2010-06-23,1477,721285,55450545,77.0,77.3,76.5,77.3,0.3,314
2010-06-24,1477,914527,71289346,77.5,78.4,77.3,77.6,0.3,441
2010-06-25,1477,557146,43052780,77.0,77.6,77.0,77.3,-0.3,264
2010-06-28,1477,378514,29175978,77.4,77.5,76.6,76.6,-0.7,175
2010-06-29,1477,526400,40284699,77.0,77.0,75.8,76.2,-0.4,252
2010-06-30,1477,1123500,85702550,75.0,78.0,75.0,77.0,0.8,480
2010-07-01,1477,641002,49407654,76.8,77.4,76.5,77.4,0.4,249
2010-07-02,1477,1968448,154529292,77.6,79.5,77.6,79.0,1.6,720
2010-07-05,1477,1390244,110592496,79.2,79.9,78.9,79.5,0.5,807
2010-07-06,1477,2270968,182099419,79.9,80.6,79.8,80.6,1.1,1090
2010-07-07,1477,3133708,255346401,81.5,82.2,80.8,81.5,0.9,1617
2010-07-08,1477,2221490,166390454,76.1,76.1,73.5,74.1,0.0,1181
2010-07-09,1477,963869,70948755,74.1,74.2,73.0,73.9,-0.2,518
2010-07-12,1477,854208,62652286,73.9,74.0,73.0,73.0,-0.9,421
2010-07-13,1477,1165219,84311333,73.0,73.5,71.7,71.7,-1.3,528
2010-07-14,1477,840381,61210322,72.3,73.6,72.0,72.5,0.8,390
2010-07-15,1477,1142300,83439300,73.0,74.1,72.4,72.6,0.1,500
2010-07-16,1477,559376,40788931,73.4,73.6,72.5,72.5,-0.1,293
2010-07-19,1477,397000,28679900,72.3,72.5,71.8,72.1,-0.4,212
2010-07-20,1477,1246049,91688482,72.4,74.3,72.2,73.6,1.5,567
2010-07-21,1477,850682,62218314,74.0,74.2,72.4,72.6,-1.0,423
2010-07-22,1477,1173848,84854678,72.6,72.8,71.8,71.9,-0.7,527
2010-07-23,1477,377993,27332190,72.3,72.7,72.0,72.3,0.4,243
2010-07-26,1477,468141,34086946,72.7,73.1,72.5,72.7,0.4,209
2010-07-27,1477,391194,28291703,72.8,72.9,72.1,72.2,-0.5,186
2010-07-28,1477,481540,34692148,72.2,72.5,71.9,72.3,0.1,243
2010-07-29,1477,241147,17395457,72.1,72.4,72.0,72.1,-0.2,119
2010-07-30,1477,247247,17931204,72.7,72.7,72.2,72.3,0.2,158
2010-08-02,1477,581698,42278441,72.5,72.9,72.5,72.6,0.3,321
2010-08-03,1477,461151,33500459,72.9,73.0,72.5,72.6,0.0,263
2010-08-04,1477,2795114,209019415,72.8,76.0,72.8,75.5,2.9,1383
2010-08-05,1477,2896464,223227760,76.5,78.0,76.1,77.4,1.9,1274
2010-08-06,1477,1302080,99550481,77.0,77.3,75.7,76.1,-1.3,662
2010-08-09,1477,957892,72476020,76.3,76.3,75.0,75.6,-0.5,438
2010-08-10,1477,789847,59098282,75.7,75.7,74.0,74.3,-1.3,392
2010-08-11,1477,964493,71278829,74.2,74.5,73.5,74.5,0.2,386
2010-08-12,1477,211816,15687484,74.0,74.4,73.7,74.0,-0.5,144
2010-08-13,1477,1340686,100734358,74.5,76.2,73.9,76.0,2.0,588
2010-08-16,1477,1251960,93731606,76.0,76.1,74.1,74.6,-1.4,600
2010-08-17,1477,940945,70236794,75.3,75.3,74.0,74.5,-0.1,484
2010-08-18,1477,569372,42361760,74.9,75.0,74.1,74.2,-0.3,296
2010-08-19,1477,1256035,93270298,74.5,74.9,74.0,74.2,0.0,530
2010-08-20,1477,785382,58387604,74.2,74.6,74.1,74.3,0.1,354
2010-08-23,1477,1113672,83265331,74.4,75.1,74.3,75.0,0.7,597
2010-08-24,1477,3552395,273003494,75.1,78.5,75.1,76.6,1.6,1852
2010-08-25,1477,1739747,131746320,76.8,76.8,74.8,75.4,-1.2,1011
2010-08-26,1477,1633600,121331178,75.4,75.4,72.8,73.8,-1.6,891
2010-08-27,1477,1092000,80630700,73.3,74.2,73.3,74.2,0.4,520
2010-08-30,1477,810796,60781422,74.6,75.5,74.3,74.3,0.1,521
2010-08-31,1477,1841650,136727050,74.8,75.5,73.0,75.5,1.2,925
2010-09-01,1477,829034,62922158,75.5,76.4,75.2,75.8,0.3,480
2010-09-02,1477,1312769,100147328,76.4,76.8,75.7,76.5,0.7,702
2010-09-03,1477,1086762,83137592,76.5,76.9,76.0,76.9,0.4,520
2010-09-06,1477,613254,47004275,77.0,77.3,76.0,76.8,-0.1,293
2010-09-07,1477,436553,33369478,76.9,76.9,76.1,76.1,-0.7,217
2010-09-08,1477,970349,72639875,76.0,76.0,74.1,74.6,-1.5,425
2010-09-09,1477,1093491,81164780,74.8,74.8,73.8,74.6,0.0,488
2010-09-10,1477,507443,38061956,74.9,75.6,74.3,74.7,0.1,300
2010-09-13,1477,1075083,80566440,75.0,75.1,74.7,75.0,0.3,393
2010-09-14,1477,1095611,82554025,75.1,75.9,74.8,75.3,0.3,552
